16711680,37.55643,45.05756,37.55465,45.05706,37.55333,45.05869,37.5538,45.0608,37.55558,45.0613,37.55689,45.05968
16711680,37.54629,45.06468,37.54451,45.06418,37.54319,45.0658,37.54366,45.06792,37.54544,45.06841,37.54675,45.06679
14942208,37.55024,45.05981,37.54846,45.05931,37.54714,45.06094,37.5476,45.06305,37.54938,45.06355,37.5507,45.06193
14942208,37.5732,45.09605,37.57143,45.09555,37.57011,45.09717,37.57057,45.09929,37.57235,45.09979,37.57367,45.09817
16711680,37.56168,45.09681,37.5599,45.09631,37.55858,45.09793,37.55904,45.10005,37.56082,45.10054,37.56214,45.09892
16711680,37.56818,45.08073,37.5664,45.08023,37.56509,45.08185,37.56555,45.08397,37.56733,45.08447,37.56865,45.08284
16711680,37.52601,45.0789,37.52423,45.0784,37.52291,45.08002,37.52338,45.08214,37.52516,45.08264,37.52647,45.08102
16711680,37.53978,45.08075,37.538,45.08026,37.53669,45.08188,37.53715,45.084,37.53893,45.08449,37.54025,45.08287
16711680,37.52771,45.07142,37.52593,45.07093,37.52462,45.07255,37.52508,45.07467,37.52686,45.07516,37.52818,45.07354
16711680,37.53552,45.09944,37.53374,45.09895,37.53242,45.10057,37.53289,45.10268,37.53467,45.10318,37.53598,45.10156
16711680,37.53691,45.10579,37.53513,45.1053,37.53381,45.10692,37.53428,45.10903,37.53606,45.10953,37.53737,45.10791
16711680,37.54086,45.10093,37.53908,45.10044,37.53776,45.10206,37.53823,45.10417,37.54001,45.10467,37.54132,45.10305
16750848,37.55185,45.09009,37.55007,45.08959,37.54876,45.09121,37.54922,45.09333,37.551,45.09382,37.55232,45.0922
14942208,37.55548,45.09905,37.5537,45.09856,37.55239,45.10018,37.55285,45.10229,37.55463,45.10279,37.55595,45.10117
16711680,37.54032,45.09084,37.53854,45.09035,37.53723,45.09197,37.53769,45.09408,37.53947,45.09458,37.54078,45.09296
16711680,37.55984,45.0426,37.55806,45.0421,37.55674,45.04372,37.5572,45.04584,37.55898,45.04634,37.5603,45.04472
16711680,37.54916,45.03962,37.54737,45.03913,37.54606,45.04075,37.54652,45.04287,37.5483,45.04336,37.54962,45.04174
14942208,37.55504,45.05121,37.55326,45.05071,37.55194,45.05233,37.5524,45.05445,37.55418,45.05495,37.5555,45.05332
16711680,37.5497,45.04972,37.54792,45.04922,37.5466,45.05084,37.54706,45.05296,37.54884,45.05346,37.55016,45.05184
16711680,37.56518,45.04409,37.5634,45.04359,37.56208,45.04521,37.56254,45.04733,37.56432,45.04783,37.56564,45.04621
16711680,37.56432,45.04783,37.56254,45.04733,37.56123,45.04895,37.56169,45.05107,37.56347,45.05157,37.56479,45.04995
16750848,37.55535,45.03737,37.55357,45.03687,37.55225,45.0385,37.55272,45.04061,37.5545,45.04111,37.55581,45.03949
14942208,37.55395,45.03101,37.55217,45.03052,37.55086,45.03214,37.55132,45.03426,37.5531,45.03476,37.55442,45.03313
16750848,37.56935,45.06315,37.56757,45.06266,37.56626,45.06428,37.56672,45.0664,37.5685,45.06689,37.56981,45.06527
16711680,37.57298,45.07212,37.57121,45.07163,37.56989,45.07325,37.57035,45.07537,37.57213,45.07586,37.57345,45.07424
11468800,37.56679,45.07437,37.56501,45.07388,37.5637,45.0755,37.56416,45.07762,37.56594,45.07811,37.56726,45.07649
16750848,37.53422,45.05534,37.53244,45.05485,37.53112,45.05647,37.53158,45.05859,37.53336,45.05908,37.53468,45.05746
13238272,37.53561,45.0617,37.53383,45.0612,37.53251,45.06282,37.53298,45.06494,37.53476,45.06544,37.53607,45.06381
16711680,37.52888,45.05386,37.52709,45.05336,37.52578,45.05498,37.52624,45.0571,37.52802,45.05759,37.52934,45.05597
16711680,37.52578,45.05498,37.524,45.05449,37.52268,45.05611,37.52315,45.05822,37.52493,45.05872,37.52624,45.0571
14942208,37.52942,45.06395,37.52764,45.06345,37.52632,45.06507,37.52678,45.06719,37.52856,45.06769,37.52988,45.06606
16711680,37.54072,45.03926,37.53894,45.03876,37.53762,45.04039,37.53809,45.0425,37.53987,45.043,37.54118,45.04138
16711680,37.54436,45.04823,37.54258,45.04773,37.54126,45.04935,37.54172,45.05147,37.5435,45.05197,37.54482,45.05035
16711680,37.54126,45.04935,37.53948,45.04886,37.53816,45.05048,37.53863,45.0526,37.54041,45.05309,37.54172,45.05147
16711680,37.53228,45.0389,37.5305,45.0384,37.52918,45.04002,37.52965,45.04214,37.53143,45.04264,37.53275,45.04102
14942208,37.53453,45.04151,37.53275,45.04102,37.53143,45.04264,37.53189,45.04476,37.53367,45.04525,37.53499,45.04363
16711680,37.49944,44.99596,37.49766,44.99547,37.49634,44.99709,37.49681,44.99921,37.49859,44.9997,37.49991,44.99808
13238272,37.51138,45.08078,37.5096,45.08029,37.50828,45.08191,37.50875,45.08402,37.51053,45.08452,37.51184,45.0829
16711680,37.50612,45.04155,37.50433,45.04106,37.50302,45.04268,37.50348,45.0448,37.50526,45.04529,37.50658,45.04367
16711680,37.51649,45.05836,37.51471,45.05786,37.51339,45.05948,37.51386,45.0616,37.51564,45.06209,37.51695,45.06047
14942208,37.51618,45.07218,37.5144,45.07169,37.51308,45.07331,37.51355,45.07542,37.51533,45.07592,37.51664,45.0743
13238272,37.52268,45.05611,37.5209,45.05561,37.51959,45.05723,37.52005,45.05935,37.52183,45.05984,37.52315,45.05822
16711680,37.50976,45.05052,37.50797,45.05002,37.50666,45.05164,37.50712,45.05376,37.5089,45.05426,37.51022,45.05263
14942208,37.512,45.05313,37.51022,45.05263,37.5089,45.05426,37.50937,45.05637,37.51115,45.05687,37.51246,45.05525
14942208,37.57594,45.00928,37.57416,45.00879,37.57284,45.01041,37.5733,45.01253,37.57508,45.01303,37.5764,45.0114
16711680,37.57508,45.01303,37.5733,45.01253,37.57199,45.01415,37.57245,45.01627,37.57423,45.01677,37.57555,45.01515
14942208,37.56719,45.02277,37.56541,45.02227,37.56409,45.02389,37.56456,45.02601,37.56634,45.02651,37.56765,45.02488
16711680,37.55566,45.02353,37.55388,45.02304,37.55256,45.02466,37.55303,45.02678,37.55481,45.02727,37.55612,45.02565
13238272,37.55821,45.01231,37.55643,45.01181,37.55511,45.01343,37.55558,45.01555,37.55736,45.01605,37.55867,45.01443
9764864,37.56998,45.03548,37.5682,45.03498,37.56688,45.03661,37.56734,45.03872,37.56912,45.03922,37.57044,45.0376
16711680,37.57052,45.04558,37.56874,45.04508,37.56742,45.0467,37.56788,45.04882,37.56966,45.04932,37.57098,45.04769
16711680,37.56386,44.99995,37.56208,44.99946,37.56076,45.00108,37.56123,45.0032,37.56301,45.00369,37.56432,45.00207
9764864,37.57485,44.98908,37.57307,44.98858,37.57175,44.99021,37.57222,44.99233,37.574,44.99282,37.57531,44.9912
16711680,37.61354,45.14313,37.61176,45.14263,37.61045,45.14425,37.61091,45.14637,37.61269,45.14686,37.614,45.14524
16711680,37.57374,45.10614,37.57196,45.10564,37.57064,45.10726,37.57111,45.10938,37.57289,45.10988,37.5742,45.10826
16711680,37.5715,45.10353,37.56972,45.10303,37.5684,45.10465,37.56887,45.10677,37.57064,45.10726,37.57196,45.10564
16711680,37.58046,45.11399,37.57869,45.11349,37.57737,45.11511,37.57783,45.11723,37.57961,45.11772,37.58093,45.1161
16750848,37.55463,45.10279,37.55285,45.10229,37.55154,45.10391,37.552,45.10603,37.55378,45.10653,37.55509,45.10491
16711680,37.68268,45.13862,37.6809,45.13812,37.67959,45.13974,37.68005,45.14186,37.68182,45.14236,37.68314,45.14074
16750848,37.67425,45.13825,37.67247,45.13775,37.67116,45.13937,37.67162,45.14149,37.6734,45.14199,37.67471,45.14037
14942208,37.57886,45.08371,37.57708,45.08321,37.57576,45.08483,37.57623,45.08695,37.57801,45.08745,37.57932,45.08583
16711680,37.5986,45.05938,37.59682,45.05888,37.59551,45.0605,37.59597,45.06262,37.59775,45.06312,37.59907,45.0615
16750848,37.59241,45.06163,37.59063,45.06113,37.58932,45.06276,37.58978,45.06487,37.59156,45.06537,37.59287,45.06375
16711680,37.58707,45.06014,37.58529,45.05964,37.58398,45.06127,37.58444,45.06338,37.58622,45.06388,37.58754,45.06226
16711680,37.50873,45.12971,37.50695,45.12922,37.50563,45.13084,37.5061,45.13295,37.50788,45.13345,37.50919,45.13183
14942208,37.52762,45.10916,37.52584,45.10866,37.52453,45.11028,37.52499,45.1124,37.52677,45.1129,37.52809,45.11128
14942208,37.53018,45.09795,37.5284,45.09745,37.52708,45.09907,37.52755,45.10119,37.52933,45.10169,37.53064,45.10007
16711680,37.52879,45.0916,37.52701,45.0911,37.52569,45.09272,37.52616,45.09484,37.52794,45.09534,37.52925,45.09372
16711680,37.52569,45.09272,37.52391,45.09223,37.5226,45.09385,37.52306,45.09596,37.52484,45.09646,37.52616,45.09484
16711680,37.53574,45.12335,37.53396,45.12285,37.53264,45.12447,37.53311,45.12659,37.53488,45.12709,37.5362,45.12547
16711680,37.5173,44.76607,37.51551,44.76558,37.5142,44.76721,37.51467,44.76933,37.51645,44.76982,37.51777,44.76819
16711680,37.63073,45.03052,37.62895,45.03003,37.62763,45.03165,37.62809,45.03377,37.62987,45.03427,37.63119,45.03264
16711680,37.65557,44.98368,37.65379,44.98318,37.65248,44.98481,37.65294,44.98693,37.65472,44.98742,37.65604,44.9858
16711680,37.57356,45.24322,37.57179,45.24272,37.57047,45.24434,37.57093,45.24646,37.57271,45.24696,37.57402,45.24534
16711680,37.57699,45.22829,37.57522,45.2278,37.5739,45.22941,37.57436,45.23153,37.57614,45.23203,37.57745,45.23041
16750848,36.98371,45.1381,36.98192,45.13761,36.98061,45.13922,36.98108,45.14132,36.98286,45.14182,36.98418,45.14021
16711680,37.04543,45.09201,37.04365,45.09152,37.04233,45.09313,37.0428,45.09523,37.04458,45.09573,37.0459,45.09412
11468800,37.04458,45.09573,37.0428,45.09523,37.04148,45.09684,37.04195,45.09895,37.04374,45.09944,37.04505,45.09783
16750848,37.03528,45.09908,37.0335,45.09859,37.03218,45.1002,37.03265,45.1023,37.03444,45.1028,37.03575,45.10118
16711680,37.03247,45.08645,37.03068,45.08595,37.02937,45.08756,37.02984,45.08967,37.03162,45.09016,37.03294,45.08855
16750848,37.03698,45.09165,37.03519,45.09115,37.03388,45.09276,37.03435,45.09487,37.03613,45.09536,37.03745,45.09375
16711680,37.24463,44.90357,37.24285,44.90308,37.24153,44.9047,37.242,44.90681,37.24379,44.90731,37.2451,44.90569
16750848,37.2142,44.92492,37.21242,44.92443,37.2111,44.92605,37.21158,44.92816,37.21336,44.92865,37.21467,44.92703
16711680,37.22064,45.27119,37.21885,45.27069,37.21754,45.2723,37.218,45.2744,37.21978,45.2749,37.2211,45.27329
16711680,37.72029,44.64639,37.71851,44.6459,37.7172,44.64754,37.71767,44.64967,37.71945,44.65016,37.72076,44.64852
14942208,37.99029,45.03335,37.98851,45.03285,37.9872,45.03448,37.98766,45.03661,37.98943,45.03711,37.99075,45.03548
16711680,37.72763,45.0536,37.72586,45.05311,37.72454,45.05473,37.725,45.05685,37.72678,45.05735,37.7281,45.05572
16750848,36.26216,45.48945,36.26037,45.48896,36.25905,45.49054,36.25953,45.49263,36.26131,45.49312,36.26263,45.49154
16711680,36.72847,45.93277,36.72669,45.93227,36.72537,45.93385,36.72583,45.93593,36.7276,45.93644,36.72892,45.93486
16711680,36.76843,45.75034,36.76665,45.74984,36.76533,45.75142,36.76579,45.75351,36.76757,45.75401,36.76889,45.75243
